hour,Start_Lat,Start_Lng
0,41.31153,-72.49276
0,30.38737,-81.55824
0,40.416698,-123.967785
0,40.17847,-75.205348
0,39.805666208077405,-75.45136570894502
0,42.424317,-123.335233
0,45.651851,-120.954505
0,35.34013152105645,-86.87821984249649
0,39.235032,-76.649694
0,39.238379,-76.70525699999997
0,37.746281,-121.725639
0,33.78153,-84.39121
0,44.303136,-117.240609
0,28.295341,-80.742806
0,34.909794,-81.88530300000002
0,44.524425,-121.209998
0,30.450538,-87.314448
0,38.069149,-122.539078
0,26.16223,-81.69292
0,42.42324,-122.85105
0,40.780169,-73.567704
0,47.119671,-122.055298
0,33.802989000000004,-118.136039
0,36.182452440089314,-86.77509427029241
0,36.14011,-86.7233
0,34.120762,-117.873566
0,27.953659,-82.413302
0,40.511537790105294,-79.94754195175197
0,40.058803999999995,-74.16570300000002
0,40.667591,-73.99628299999998
0,37.872121,-121.219523
0,42.932564,-78.76619000000002
0,32.62793,-117.076324
0,36.212482,-86.764902
0,29.68845,-95.5702
0,34.39233,-117.407539
0,39.906131,-74.97617199999998
0,41.95503,-87.73250999999998
0,39.643102,-75.893436
0,33.926443,-118.213861
0,34.658431,-83.083376
0,35.816066,-78.601644
0,28.809348,-81.86059499999998
0,34.303383000000004,-118.479548
0,42.573051,-73.62429200000003
0,36.29616,-79.64134
0,33.771553999999995,-117.251314
0,35.689975,-120.640791
0,32.964242,-80.172771
0,29.980774,-90.057614
0,37.531239,-122.003693
0,30.453898,-87.096464
0,40.848766565128095,-72.88050055469091
0,38.64176,-85.78364
0,35.057383,-118.17526399999998
0,38.294654,-104.609418
0,33.626715000000004,-117.673153
0,32.917064,-117.115797
0,31.790667,-106.318772
0,27.969278000000006,-82.45336800000003
0,44.411636,-117.308661
0,30.423278000000003,-91.141634
0,39.989125,-74.875171
0,37.814781,-122.299911
0,30.478206,-84.33413399999998
0,37.913142,-122.067064
0,29.954211,-90.084842
0,33.331879,-86.779662
0,38.99805900000001,-76.917863
0,34.03117,-118.192406
0,37.348869,-122.069327
0,35.64933900000001,-119.220535
0,44.004216,-92.349059
0,45.101763,-93.456412
0,34.134476,-117.958549
0,35.101937,-89.870065
0,47.58813,-122.23404
0,37.516037,-121.940689
0,32.720328,-96.827596
0,33.958560999999996,-81.093971
0,26.083892583722665,-80.18173098525914
0,34.223023652867205,-118.19056391659645
0,40.747868,-111.89967
0,40.734829,-73.289108
0,34.27422,-83.86331
0,39.800136,-84.194424
0,35.11637091619913,-78.95089745483898
0,34.477131,-82.41147600000002
0,33.882351,-117.374878
0,47.445851,-122.267725
0,33.9202,-84.32015
0,38.219471,-77.49958000000002
0,33.792124,-79.018651
0,42.435247,-83.095033
0,38.768055,-90.524097
0,25.72815,-80.31854
0,40.58245539645871,-111.90024733490036
0,30.439177,-91.019979
0,41.89486,-87.65651
0,37.70015,-121.778816
0,39.856117,-77.708801
0,42.98895478,-78.91793847
0,33.866408,-117.997978
0,39.099951,-94.669364
0,37.383712,-121.969503
0,33.651434,-78.983513
0,34.047024,-118.446587
0,38.495426,-121.516403
0,28.48614,-81.43992
0,38.244248,-122.082717
0,39.542417,-110.730921
0,37.806404,-122.304474
0,37.133259,-80.366661
0,37.77848,-122.40061
0,40.01378417,-75.61714768
0,47.917381,-122.0709
0,41.5290820596622,-75.65321803056881
0,34.133306,-118.352405
0,33.901897,-118.291794
0,30.381586,-87.306058
0,38.46647100000001,-121.415373
0,28.443692,-80.765224
0,34.130669,-118.27433
0,33.77874,-117.87569
0,33.763271,-84.38290699999997
0,33.520703999999995,-86.81551400000002
0,33.880022,-84.27175600000002
0,28.052872,-80.552673
0,42.776733,-71.49284
0,40.74104905109052,-73.82144093478286
0,37.887438,-122.298089
0,37.319202,-122.048409
0,32.40824,-93.803749
0,38.725269,-76.99091800000002
0,41.945248,-87.885201
0,38.150857,-122.449328
0,34.207806,-118.200157
0,37.828934,-122.29377
0,39.755203,-104.980965
0,41.241497,-111.944486
0,38.878329,-90.159913
0,40.726727,-77.266281
0,40.62303,-73.74079
0,28.206101,-82.449549
0,39.580647,-78.95434
0,40.23679375629312,-111.68749451584011
0,25.926092,-80.260716
0,35.30882478,-80.70188642
0,37.785542,-122.391382
0,39.9837434289933,-75.09746432268574
0,33.846531,-118.27101100000002
0,39.229106,-76.51160899999998
0,42.384525,-83.150337
0,34.008661,-84.559653
0,45.583852529308395,-118.62272143307388
0,40.70501,-73.26765
0,40.697231,-73.813316
0,33.698253,-84.280469
0,33.71408,-84.23563
0,33.68355631812246,-117.85852789822646
0,43.593594,-116.408713
0,41.589143,-71.991286
0,37.193647,-121.697711
0,37.38665,-121.90556
0,34.618984000000005,-92.024481
0,32.716469000000004,-117.117782
0,40.949421,-73.747192
0,32.577091,-93.467613
0,34.289363,-81.133049
0,28.390098,-82.551194
0,25.811386,-80.193218
0,27.700651,-82.455322
0,36.071822,-95.97578
0,33.935147523718186,-118.36827635708632
0,34.094315,-118.309853
0,30.464803000000003,-97.668976
0,40.737983,-114.043669
0,33.410224,-86.801632
0,25.872535,-80.122252
0,40.127089,-76.073265
0,40.86573958377425,-74.42989468539031
0,34.667553000000005,-79.04258399999998
0,28.258662,-82.654333
0,42.38539,-83.25491
0,34.024693,-117.757156
0,39.377005,-122.192754
0,38.613175,-77.3018
0,33.985584,-118.407234
0,42.205706,-85.905715
0,37.72126,-121.65607
0,34.06646,-117.331665
0,36.79135680181128,-119.7846329206477
0,34.761037,-92.330992
0,46.517979,-116.949287
0,34.068855,-118.042328
0,37.79552,-122.26632
0,39.97457,-75.11818000000002
0,36.667855,-79.98898299999998
0,28.689964,-80.856619
0,42.228504,-83.617777
0,34.401148,-79.12483
0,43.03749000000001,-71.324986
0,33.45943,-112.0076
0,37.783525,-121.221515
0,25.673245,-80.459553
0,34.965783,-82.258353
0,33.960155,-118.247437
0,37.701729,-122.110413
0,38.584115,-77.768201
0,34.029002,-118.396847
0,34.06598,-118.21619
0,34.093379999999996,-118.241287
0,44.55848,-94.19759
0,34.132464,-117.951128
0,35.166665,-80.79468299999998
0,35.22379,-80.84119
0,37.82693,-122.279855
0,47.881916,-122.233322
0,37.56596500000001,-121.898026
0,39.7845,-86.27064
0,34.055409999999995,-118.19672
0,38.67423,-90.362049
0,35.861313,-78.619165
0,34.105607,-118.254357
0,25.838375,-80.249639
0,36.32705,-119.307595
0,37.30329,-120.5007
0,44.951258,-93.099034
0,33.473838,-79.134342
0,26.491827,-81.783748
0,45.107706,-93.465982
0,37.520201,-77.268146
0,33.88570900000001,-118.19011299999998
0,28.82624,-81.328261
0,34.182082,-118.397179
0,33.824505,-118.299194
0,32.768375,-96.633429
0,33.315652,-117.48226499999998
0,33.924644,-118.209816
0,44.499896,-117.370344
0,34.068047,-117.403277
0,33.432244,-86.74104
0,34.087378,-117.681179
0,32.877176,-96.685727
0,32.698473,-96.823419
0,34.036751,-118.317757
0,41.872961,-87.816941
0,35.123455,-120.59156000000002
0,30.454151,-97.658462
0,43.146598,-77.631116
0,39.30687,-76.788501
0,40.6838,-112.440353
0,40.544427,-75.672087
0,38.6864984,-90.24516463
0,37.808498,-122.366852
0,40.691647,-73.999306
0,45.54233,-122.49575
0,25.924444,-80.30929
0,25.79319,-80.20551999999998
0,43.37507700000001,-73.63266899999998
0,38.392959999999995,-122.877136
0,40.75921,-74.20895
0,42.703647,-73.935045
0,34.134075,-117.957207
0,41.429005,-73.80442
0,25.928257,-80.20611600000002
0,41.036472,-73.816162
0,33.958701,-80.823947
0,37.815102,-121.993217
0,46.580072,-112.89708799999998
0,40.82344651202763,-111.39358878082564
0,43.049013,-76.142562
0,32.68007,-117.110344
0,37.411282,-77.59437199999998
0,34.171955,-118.607031
0,25.598519,-80.356751
0,37.943376,-121.2353
0,41.318074,-72.299932
0,41.891776,-87.65738
0,47.62200900000001,-122.322037
0,33.928391,-118.277305
0,44.861737,-93.313611
0,43.048202,-78.990336
0,33.754495382148015,-84.3787014480382
0,33.778919,-117.888771
0,40.182318,-76.131264
0,44.49338,-117.36622
0,39.428954,-77.41980699999998
0,40.490416,-104.991993
0,39.170431,-94.55819
0,30.243483,-82.741116
0,34.850124,-82.278607
0,36.4638,-118.869749
0,33.889065,-117.511842
0,32.916677,-96.817006
0,44.019066,-123.959448
0,38.416737,-121.851776
0,45.007827,-93.204578
0,44.238907,-121.472296
0,33.78405,-117.216255
0,40.69661,-111.94402
0,33.432244,-86.74104
0,33.455931,-81.052538
0,35.83119,-78.56923
0,34.036018,-118.188103
0,40.848251,-73.936134
0,38.485569,-77.391552
0,43.222689,-70.899369
0,28.41917,-82.29133
0,45.51569,-122.36168
0,32.813767,-96.785008
0,45.156378,-93.510479
0,41.10658,-73.422671
0,33.781682,-118.296779
0,35.87759000000001,-78.704358
0,37.63277100000001,-122.419861
0,40.11154000000001,-75.07595500000002
0,41.934145,-74.040369
0,38.06125,-78.94111099999998
0,34.071012,-84.539602
0,37.683929,-122.47168
0,36.096669,-86.771846
0,38.45263,-121.389272
0,37.8111,-122.249481
0,41.036349,-76.342095
0,37.839893,-122.26376299999998
0,38.53638,-119.494224
0,30.463703,-90.921982
0,40.89299000000001,-76.742972
0,33.854488,-117.789436
0,37.679276,-97.187472
0,28.45237,-82.587304
0,32.93605,-96.820256
0,28.324079,-80.77126899999998
0,37.47151,-77.580675
0,40.495322,-79.908716
0,39.111328,-112.044253
0,36.731222,-119.798762
0,45.651594,-109.257777
0,40.71454,-73.952742
0,38.970673,-76.97803499999998
0,38.867172,-77.31766800000003
0,32.829907,-96.734552
0,38.983784,-76.978872
0,33.971008000000005,-118.37616
0,29.779004,-95.186817
0,42.232307,-83.367508
0,42.62074000000001,-73.83698000000003
0,32.784714,-96.791563
0,35.442574,-119.086175
0,30.259097,-81.518039
0,34.140383,-118.016581
0,34.479408,-80.15053499999998
0,40.0156,-75.17668
0,35.717893,-119.240809
0,37.043024,-122.150504
0,37.148991,-121.648424
0,42.761654,-74.11438000000003
0,36.060315,-79.603296
0,48.102341,-117.640489
0,38.999108,-77.399925
0,33.371140000000004,-117.257568
0,30.029466,-81.897595
0,39.54613,-74.73277
0,41.16494536,-73.35437179
0,40.669551,-75.21923699999998
0,33.877190351324664,-118.1480133527844
0,40.06508400000001,-76.343906
0,34.014115000000004,-117.08127
0,36.14575,-82.697811
0,39.53038573,-119.73199725
0,41.05036,-73.81059
0,38.574832,-121.572765
0,33.516036,-117.091597
0,41.312938928407135,-72.91268706286948
0,30.320985,-81.704413
0,39.178308248333074,-76.7893803115998
0,41.712504,-76.799534
0,40.068936,-77.193595
0,32.47105,-93.873566
0,40.728884,-73.879944
0,39.280207,-76.822114
0,33.13918,-117.18029
0,41.258605,-121.998477
0,33.809104999999995,-117.879513
0,33.735958000000004,-117.994293
0,37.715214,-122.172623
0,35.768714,-119.274518
0,37.39454,-121.13599
0,35.304901,-78.701126
0,34.87373,-82.22095999999998
0,41.72711,-87.62476
0,32.95283,-80.260684
0,32.8384,-96.599425
0,29.132641,-81.123014
0,34.987857,-107.100074
0,32.800940000000004,-79.94612
0,37.666332,-122.107658
0,39.382413,-76.446057
0,33.864437,-118.326408
0,34.067239,-117.530589
0,39.752751,-86.220349
0,34.333867,-110.752833
0,35.80374000000001,-78.69631
0,47.9809,-122.188042
0,40.03500800000001,-76.303105
0,34.421874,-82.58320400000002
0,35.75206,-78.7072
0,40.100695,-78.922004
0,28.35247,-81.52687
0,42.24334,-85.5646
0,33.766199,-117.932981
0,29.053038,-81.05521
0,46.905752,-95.352133
0,47.612961,-122.337898
0,40.725317,-111.904637
0,33.968678000000004,-81.309476
0,35.140231,-118.462346
0,34.236182,-117.424783
0,38.755574,-122.627779
0,43.256613,-77.609844
0,41.570644,-122.197562
0,34.428480863407,-119.73776936473972
0,32.22141,-110.945149
0,35.897068,-78.581115
0,34.77375626547445,-92.261735200442
0,40.82758,-73.93109
0,40.821135,-97.00624
0,34.98601,-85.20144
0,40.52396178,-74.34494376
0,34.15684819205209,-118.4169208997802
0,33.470910787422795,-81.4068353172235
0,42.974512,-117.055874
0,39.100309,-77.04228
0,38.77861618977175,-121.7749607557212
0,37.641247,-121.34291100000002
0,40.711824,-73.954833
0,34.347688,-119.423246
0,38.048968,-122.24763
0,44.92664,-123.22845
0,34.000953,-81.172358
0,35.646817,-118.458557
0,33.134531,-111.85503500000002
0,42.13241,-122.63335
0,34.473953,-118.54458
0,45.09478926637127,-93.44948172524714
0,38.64565,-77.33775
0,26.01657,-80.16736999999998
0,45.15939,-93.16343
0,33.929764,-118.343872
0,37.520612,-77.41111
0,41.23821,-76.80826
0,38.000994,-121.826549
0,33.917,-118.046745
0,40.577356,-75.85649699999998
0,38.527947,-121.469103
0,41.137174,-77.104509
0,45.296551,-93.789359
0,40.767184,-73.072897
0,28.543858,-81.382874
0,25.767817,-80.200356
0,34.084719,-117.300848
0,34.264732,-118.182724
0,27.828377000000003,-82.67694
0,43.88183,-92.49908
0,43.092476,-75.747101
0,35.27303338034023,-80.83211302718719
0,39.061731,-77.461253
0,25.941563,-80.189584
0,34.990241999999995,-85.204094
0,35.76300399999999,-78.701358
0,33.646770000000004,-117.74688
0,28.217052,-82.666
0,37.220467,-77.390989
0,34.69418,-79.8834
0,34.081901,-117.715678
0,47.230431,-122.460442
0,34.929074,-91.11234
0,38.768857,-120.382369
0,25.78423,-80.28893000000002
0,43.859806,-93.048357
0,40.70396,-111.93896
0,25.787231,-80.197039
0,47.621117,-122.282845
0,43.81899,-73.19362
0,41.98641,-72.89372
0,35.338912,-118.84319
0,35.827354,-78.316648
0,34.50713,-118.113145
0,33.949795,-118.092033
0,37.865206,-121.66765
0,38.912285,-76.934168
0,34.003217,-117.066023
0,37.833255,-122.26588999999998
0,40.685774,-95.780686
0,36.138193,-85.625511
0,33.917334000000004,-117.437588
0,40.590623,-111.938662
0,46.970724,-123.73323700000002
0,27.962467,-82.759834
0,33.916971999999994,-118.370207
0,29.545336,-98.579775
0,38.495974,-121.459161
0,41.04033,-73.76125
0,26.625849,-81.77635699999998
0,39.247439,-76.575847
0,39.693994,-75.624714
0,36.077075,-86.694672
0,39.022162,-77.168272
0,44.4511,-122.79506
0,42.066448,-88.192909
0,34.792724,-82.383887
0,34.146729,-118.78479
0,42.4665463,-93.5689795
0,39.2091,-119.804888
0,33.914223,-118.278343
0,34.06209111197442,-117.19299673978236
0,33.853123,-118.280396
0,33.896427,-118.051857
0,33.313462,-111.82421200000002
0,38.71207,-90.28808
0,42.949345,-78.702507
0,41.569768,-87.403178
0,37.976871,-122.5207
0,35.8360826967438,-78.89010786972574
0,42.66946,-77.06170999999998
0,35.217463,-80.87207
0,35.333966,-119.039705
0,36.24045253,-86.74513936
0,33.494946,-112.168888
0,27.321704,-81.341551
0,33.872776,-118.290924
0,37.88002,-122.298088
0,39.16524,-123.210602
0,47.46805,-92.52502
0,44.94842,-92.9094
0,43.05536,-83.76043
0,34.193909000000005,-118.479301
0,34.288331,-86.239257
0,30.217346000000006,-81.569074
0,44.30017,-120.72667
0,36.831428,-76.297162
0,34.052399,-118.224548
0,29.784081,-95.219102
0,28.655699,-81.226001
0,33.550713,-117.672691
0,27.298675,-80.415683
0,38.736017,-77.09505300000002
0,38.38316,-122.892156
0,33.505114,-112.112571
0,41.93739,-87.705088
0,38.465392,-121.371933
0,34.305131,-83.825701
0,37.825554,-122.30867
0,33.214388,-87.195137
0,37.777473,-122.236794
0,37.654227,-119.028825
0,32.923629,-97.060921
0,36.092121,-95.771162
0,33.511701,-86.79281800000003
0,28.158822,-81.687955
0,39.83529,-84.62925
0,33.928541,-98.522908
0,47.49052,-122.191971
0,36.67653,-121.627142
0,34.040512,-118.189255
0,42.44455,-83.20369000000002
0,34.199341,-79.8006
0,40.41118,-120.755378
0,39.601732,-121.662694
0,33.254197999999995,-87.123336
0,34.053219,-118.229225
0,40.630155,-75.472072
0,35.383511,-119.158367
0,40.80178,-111.4418
0,30.441595,-97.692047
0,34.279397,-118.869176
0,42.102434,-75.961704
0,42.326801,-83.085052
0,30.284768,-97.764276
0,35.10493,-81.703919
0,39.817971,-122.197292
0,36.60412700000001,-119.984979
0,29.157911,-82.558756
0,33.180816,-117.344376
0,40.32232403735961,-78.71411204300541
0,33.872710999999995,-118.284805
0,47.653037,-122.18684
0,39.028311,-104.836371
0,34.141141,-117.248615
0,42.748968,-73.69899000000002
0,45.88257700000001,-111.437821
0,42.97371,-78.91183000000002
0,34.190622,-118.120265
0,43.617243,-116.393559
0,30.320409,-81.681579
0,38.1415,-122.22905
0,33.596892,-84.014926
0,39.079324,-76.954904
0,35.276628,-120.711597
0,29.666337,-95.493345
0,38.12863,-77.51318
0,33.465255,-80.797347
0,39.465906,-122.19562
0,34.435989,-82.678276
0,32.704974,-96.74271
0,34.066714000000005,-117.235028
0,28.280029,-82.675789
0,34.49499,-81.84206999999998
0,34.771614,-82.34523
0,40.8326,-124.172806
0,38.967018,-78.434555
0,39.596377,-77.729232
0,40.59297,-73.90811
0,38.796018,-121.297484
0,27.097276,-82.12801
0,33.783707,-118.091508
0,36.757476,-119.66401
0,25.876562,-80.208229
0,25.958451,-80.17046500000002
0,33.7971,-84.48744
0,39.9711,-75.19312
0,38.054626,-122.524109
0,45.965604,-122.86789
0,36.224393,-119.333859
0,39.099662,-77.563142
0,28.325097,-81.339189
0,28.048138,-82.738662
0,34.796018,-118.859004
0,35.383540999999994,-119.120443
0,29.667884,-95.538195
0,38.58377,-77.330783
0,37.791733,-122.261643
0,36.153553,-86.848288
0,32.488976,-93.724434
0,37.49891,-79.74972
0,28.970612,-81.974062
0,25.868217,-80.243066
0,28.447071,-81.47086800000002
0,29.921236,-90.09574
0,35.313326,-77.928903
0,28.49821,-81.39695
0,40.781698,-73.785239
0,33.856937,-117.980721
0,43.06376,-123.62253
0,42.76606,-123.336301
0,34.792977,-78.81744300000003
0,40.862895,-76.796667
0,39.693459,-104.828835
0,34.055040000000005,-118.2569
0,33.988073,-80.21118299999998
0,33.870235,-117.470367
0,33.81205,-118.29501299999998
0,34.321616,-79.583398
0,46.6059,-122.907516
0,34.17595900000001,-118.1181
0,40.737123,-74.074906
0,34.033783,-118.274689
0,37.218178,-77.48249100000002
0,34.303421,-118.479546
0,38.354593,-122.713258
0,29.841006,-95.51502
0,36.963081,-121.998291
0,36.728137,-119.898765
0,25.882913,-80.232748
0,39.74936,-76.9501
0,37.47534,-77.514938
0,30.769423,-85.205232
0,34.307815000000005,-81.00058
0,40.532459,-74.224115
0,34.014995,-117.73876
0,47.546378999999995,-122.300484
0,34.027805,-118.451547
0,40.661419,-77.617858
0,28.676372,-81.38829799999998
0,38.608671,-121.42932
0,47.918217,-122.209084
0,40.4383,-85.01529000000002
0,30.397525,-91.084383
0,36.445544,-119.798172
0,35.949852,-120.877882
0,28.508249,-81.39279
0,34.05301,-118.22875
0,44.88965,-93.350449
0,26.023531,-80.167479
0,32.699142694317345,-96.49584889365912
0,39.93082800000001,-86.276267
0,37.770184,-122.418777
0,47.46218,-122.29048
0,34.087418,-117.670006
0,33.988961,-118.340641
0,45.585,-122.77123
0,42.08725,-71.42466999999998
0,39.30520892124508,-76.74910426103234
0,44.336881,-92.003807
0,38.249283,-122.056114
0,41.568819,-78.689712
0,32.937984,-80.662834
0,33.87252,-117.664993
0,39.608337,-105.954461
0,25.908647,-80.16985
0,40.4445,-74.50036
0,40.090453,-75.389549
0,40.72966,-74.14686999999998
0,33.730806,-117.39884
0,45.54519000000001,-122.391809
0,41.548284,-72.782251
0,41.551609,-87.79633299999998
0,33.746733,-84.430894
0,36.864141,-76.195195
0,34.085262,-84.68826
0,25.8078,-80.20571
0,40.834358,-73.864632
0,32.337028000000004,-111.066683
0,33.646869,-79.059361
0,33.94583,-118.09412
0,45.599623,-117.579041
0,36.1396229265397,-85.79018712002853
0,33.831589,-118.287262
0,40.3475,-76.779666
0,32.984632,-117.254917
0,37.877796,-122.307167
0,42.789932,-74.015999
0,37.319973,-121.901451
0,36.73651,-77.520185
0,37.25742,-121.858795
0,42.4084,-83.08065
0,33.987476,-118.137558
0,32.98395,-117.254451
0,34.709331,-79.763008
0,25.564852,-80.341179
0,34.048653,-117.663432
0,35.290326,-118.747524
0,41.145575,-78.76355799999997
0,40.087255,-75.45604300000002
0,39.422025,-120.035072
0,38.873161,-121.131432
0,33.873684000000004,-118.010002
0,30.456747,-91.184727
0,33.886186,-118.032699
0,36.48873,-119.492366
0,26.723695000000006,-80.09163000000002
0,44.696449,-117.693732
0,40.082752,-75.393126
0,34.723168,-87.816561
0,36.921506,-119.793956
0,43.75367,-123.139254
0,39.800136,-84.194424
0,33.958518,-118.239679
0,38.460826,-121.324017
0,40.759282,-73.95815400000002
0,41.120526,-73.373995
0,37.701576,-121.872177
0,44.543241,-93.753365
0,37.701161,-121.85436599999998
0,34.047112,-117.30864
0,35.817248,-80.860573
0,30.494973,-91.140711
0,28.363791,-80.82080400000002
0,33.665995,-117.854199
0,35.800976,-78.63812
0,29.820795,-95.501948
0,45.04537,-122.97522
0,35.174282,-80.870396
0,39.747741,-76.804294
0,38.671027421766894,-121.54984831752036
0,34.293447,-80.48733100000003
0,28.7287,-81.37293199999998
0,33.949721999999994,-118.09185
0,37.878898,-78.02485300000002
0,35.91435,-89.877274
0,33.581942,-112.144603
0,35.134746,-81.100289
0,34.2742,-118.59077
0,25.753506,-80.39669
0,47.674181,-117.224154
0,38.410621,-121.483466
0,34.028090999999996,-118.230438
0,29.48191,-81.18589899999998
0,39.947307,-76.665906
0,32.925134,-96.78748
0,34.126326,-118.344566
0,39.26433,-76.589881
0,29.631079,-81.97753900000002
0,37.362747,-121.887878
0,29.992924,-90.04843000000002
0,29.631139,-95.482049
0,30.439672,-81.588328
0,45.609759,-121.533358
0,34.93679,-82.07669
0,33.050158,-80.171763
0,37.606941,-120.974181
0,42.993683,-118.079346
0,43.06786,-87.92055
0,40.18347144,-74.61835742
0,39.889811,-75.21949000000002
0,37.760708,-122.40647
0,33.669372,-112.089718
0,38.639542,-122.594559
0,33.635571,-81.762675
0,27.931001,-82.78749599999998
0,25.838375,-80.249639
0,29.708341,-82.984403
0,24.624298,-81.600898
0,40.739968,-123.252398
0,44.865498,-93.060091
0,37.75015300000001,-121.138657
0,37.50456,-121.96379
0,44.45186,-94.7189
0,41.956753000000006,-87.87999
0,38.540019,-121.356482
0,32.730624,-96.682857
0,45.002063,-122.998126
0,42.22087740878,-83.44600081403995
0,34.360975,-118.50571200000002
0,33.406816,-112.521499
0,34.153574,-118.36149
0,34.029499,-118.224541
0,33.482205,-112.023698
0,35.123151,-118.407543
0,34.173799,-118.84925
0,30.869023,-82.012475
0,37.863266,-122.035553
0,38.492545,-123.009313
0,36.788483,-119.856287
0,38.554211,-121.689451
0,40.349103,-75.961725
0,39.296797,-76.818391
0,42.961312,-73.801536
0,43.228127,-70.905937
0,37.700855,-121.81778
0,36.96125,-121.550941
0,25.727776,-80.436401
0,37.2495,-121.959633
0,45.99126,-118.389492
0,36.86631,-121.403618
0,33.023990000000005,-96.710103
0,37.62864,-77.598129
0,38.195133,-120.828766
0,39.73745200000001,-86.04313
0,33.446649,-80.820195
0,33.721718,-84.39520999999998
0,38.639034,-120.944402
0,32.73834586127882,-97.4782025809408
0,38.602271,-90.406202
0,35.18243,-80.88745
0,40.609286,-74.465468
0,41.496059,-94.470926
0,36.033259,-78.97550600000002
0,45.892978,-94.331717
0,38.523682,-122.496391
0,30.417977,-81.565836
0,29.699119,-95.399134
0,26.3082,-80.11865999999998
0,33.851883,-117.875558
0,26.559158,-80.172954
0,35.09442,-81.0051
0,30.397262,-87.250979
0,42.35212,-83.21625
0,40.130391,-76.79511
0,34.145274,-117.278754
0,33.433376,-112.037392
0,42.400624,-122.186221
0,40.85956,-73.97537
0,34.002681,-117.37946
0,32.374895,-90.148283
0,25.963413,-80.20699499999998
0,32.81372,-96.79028
0,35.67645,-80.41872
0,34.51077,-82.68769
0,39.48828577976471,-75.07195115053621
0,37.700802,-121.92276
0,30.412248,-81.657074
0,34.067875,-118.029144
0,33.941981,-80.519913
0,34.185779,-118.473832
0,32.826442,-117.198944
0,27.041863,-82.300111
0,33.907765999999995,-84.231498
0,41.251138,-122.136276
0,39.642158,-78.796337
0,43.70832,-123.21763
0,37.881136,-122.526533
0,39.95907800000001,-76.743927
0,38.019615,-78.429626
0,33.852843,-118.279659
0,35.331203,-83.601237
0,25.68417906748923,-80.35395026168653
0,35.909618,-84.128934
0,42.984442,-85.639898
0,40.73825,-73.83675
0,34.007061,-117.912727
0,39.088173,-122.794044
0,37.705239,-122.10841200000002
0,38.572874,-121.335541
0,40.430163,-79.874257
0,34.06392,-117.8148
0,37.433096,-120.813055
0,33.395468,-86.806155
0,33.971453000000004,-117.846726
0,33.75566,-84.46703000000002
0,34.070709,-117.611468
0,40.71803,-73.795604
0,39.24006342869167,-76.61113142930691
0,39.403656,-77.378929
0,33.414818,-117.086318
0,40.63084244708714,-77.58331418000421
0,32.148610999999995,-110.959491
0,37.35294,-121.864548
0,33.883948,-117.525285
0,25.734822,-80.339763
0,34.681718,-83.12304
0,32.67371,-117.08305
0,27.713332,-80.543356
0,44.298992,-121.562417
0,42.242302,-83.327606
0,28.330577,-82.559106
0,32.758249,-96.661798
0,30.436927,-91.084538
0,37.594855,-120.990536
0,38.47478,-121.386239
0,40.848392,-73.937005
0,27.726945,-81.004313
0,38.20814,-122.15354
0,37.892591,-122.159524
0,25.924444,-80.30929
0,34.275146,-118.536369
0,37.634544,-122.086395
0,28.35673,-80.79274000000002
0,33.721046,-117.839119
0,38.957165,-94.540776
0,35.978626,-119.956959
0,33.525534,-117.719716
0,46.8784153459221,-99.47192072820911
0,38.654124,-121.380493
0,26.614239,-81.655301
0,35.370147,-119.070008
0,37.180536,-77.492228
0,32.76268,-96.77526
0,33.50155,-81.96955600000003
0,39.906331,-75.276916
0,28.196657895907418,-81.70973181685586
0,39.556908,-77.613026
0,41.579735,-87.432693
0,25.604813,-80.364912
0,35.038329,-120.558932
0,34.034713,-118.338296
0,40.855194,-76.811908
0,44.46012,-91.09393
0,35.331681,-83.594747
0,44.15706,-121.26117
0,42.396826,-73.824031
0,34.690912,-80.257272
0,38.27243,-122.670288
0,30.215352000000006,-81.760865
0,34.619895,-80.50328
0,30.418587,-91.189851
0,35.912484,-78.782096
0,40.78087449,-76.4470017
0,25.988148,-80.165745
0,35.132292,-90.493876
0,29.116178,-82.096944
0,34.502887,-81.630119
0,34.169449,-118.30336
0,34.069817,-118.261299
0,30.404158,-91.096991
0,34.730101,-92.330492
0,30.562694,-87.287102
0,45.00528900000001,-122.996824
0,38.290239,-85.64264399999998
0,34.15382266,-118.34089637
0,29.68045,-95.38746
0,33.847767,-117.962456
0,32.964488,-117.247134
0,41.342768,-74.117195
0,34.186695,-118.474022
0,38.952637,-76.862379
0,34.038313,-118.44106
